flight_id;from_airport;to_airport;departure_date_time;arrival_date_time;marketing_airline_name;flight_number;price;link
BRUAGP20230906HV9031;BRU;AGP;2023-09-06T17:05:00;2023-09-06T19:55:00;HV;9031;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=6&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230907HV9033;BRU;AGP;2023-09-07T07:30:00;2023-09-07T10:20:00;HV;9033;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=7&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230908HV9033;BRU;AGP;2023-09-08T16:15:00;2023-09-08T19:05:00;HV;9033;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=8&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230910HV9033;BRU;AGP;2023-09-10T15:20:00;2023-09-10T18:10:00;HV;9033;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=10&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230912HV9033;BRU;AGP;2023-09-12T15:25:00;2023-09-12T18:15:00;HV;9033;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=12&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230913HV9031;BRU;AGP;2023-09-13T17:05:00;2023-09-13T19:55:00;HV;9031;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=13&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230914HV9033;BRU;AGP;2023-09-14T07:30:00;2023-09-14T10:20:00;HV;9033;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=14&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230915HV9033;BRU;AGP;2023-09-15T16:15:00;2023-09-15T19:05:00;HV;9033;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=15&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230917HV9033;BRU;AGP;2023-09-17T15:20:00;2023-09-17T18:10:00;HV;9033;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=17&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230919HV9033;BRU;AGP;2023-09-19T15:25:00;2023-09-19T18:15:00;HV;9033;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=19&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230920HV9031;BRU;AGP;2023-09-20T17:05:00;2023-09-20T19:55:00;HV;9031;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=20&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230921HV9033;BRU;AGP;2023-09-21T07:30:00;2023-09-21T10:20:00;HV;9033;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=21&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230922HV9033;BRU;AGP;2023-09-22T16:15:00;2023-09-22T19:05:00;HV;9033;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=22&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230924HV9033;BRU;AGP;2023-09-24T15:20:00;2023-09-24T18:10:00;HV;9033;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=24&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230926HV9033;BRU;AGP;2023-09-26T15:25:00;2023-09-26T18:15:00;HV;9033;68.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=26&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230927HV9031;BRU;AGP;2023-09-27T17:05:00;2023-09-27T19:55:00;HV;9031;68.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=27&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230928HV9033;BRU;AGP;2023-09-28T07:30:00;2023-09-28T10:20:00;HV;9033;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=28&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20230929HV9033;BRU;AGP;2023-09-29T16:15:00;2023-09-29T19:05:00;HV;9033;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=29&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUAGP20231001HV9033;BRU;AGP;2023-10-01T15:20:00;2023-10-01T18:10:00;HV;9033;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=AGP&ap=1&cp=0&od=1&om=10&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230508HV9007;BRU;FAO;2023-05-08T15:40:00;2023-05-08T17:35:00;HV;9007;233.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230511HV9007;BRU;FAO;2023-05-11T16:45:00;2023-05-11T18:40:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230512HV9007;BRU;FAO;2023-05-12T07:15:00;2023-05-12T09:10:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230514HV9007;BRU;FAO;2023-05-14T07:10:00;2023-05-14T09:05:00;HV;9007;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=14&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230515HV9007;BRU;FAO;2023-05-15T15:40:00;2023-05-15T17:35:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230518HV9007;BRU;FAO;2023-05-18T16:45:00;2023-05-18T18:40:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230519HV9007;BRU;FAO;2023-05-19T07:15:00;2023-05-19T09:10:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=19&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230521HV9007;BRU;FAO;2023-05-21T07:10:00;2023-05-21T09:05:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=21&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230522HV9007;BRU;FAO;2023-05-22T15:40:00;2023-05-22T17:35:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230525HV9007;BRU;FAO;2023-05-25T16:45:00;2023-05-25T18:40:00;HV;9007;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230526HV9007;BRU;FAO;2023-05-26T07:15:00;2023-05-26T09:10:00;HV;9007;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230528HV9007;BRU;FAO;2023-05-28T07:10:00;2023-05-28T09:05:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230529HV9007;BRU;FAO;2023-05-29T15:40:00;2023-05-29T17:35:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230601HV9007;BRU;FAO;2023-06-01T16:45:00;2023-06-01T18:40:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230602HV9007;BRU;FAO;2023-06-02T07:15:00;2023-06-02T09:10:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=2&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230604HV9007;BRU;FAO;2023-06-04T07:10:00;2023-06-04T09:05:00;HV;9007;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230605HV9007;BRU;FAO;2023-06-05T15:40:00;2023-06-05T17:35:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=5&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230608HV9007;BRU;FAO;2023-06-08T16:45:00;2023-06-08T18:40:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230609HV9007;BRU;FAO;2023-06-09T07:15:00;2023-06-09T09:10:00;HV;9007;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=9&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230611HV9007;BRU;FAO;2023-06-11T07:10:00;2023-06-11T09:05:00;HV;9007;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230612HV9007;BRU;FAO;2023-06-12T15:40:00;2023-06-12T17:35:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230615HV9007;BRU;FAO;2023-06-15T16:45:00;2023-06-15T18:40:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230616HV9007;BRU;FAO;2023-06-16T07:15:00;2023-06-16T09:10:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=16&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230618HV9007;BRU;FAO;2023-06-18T07:10:00;2023-06-18T09:05:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230619HV9007;BRU;FAO;2023-06-19T15:40:00;2023-06-19T17:35:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=19&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230622HV9007;BRU;FAO;2023-06-22T16:45:00;2023-06-22T18:40:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230623HV9007;BRU;FAO;2023-06-23T07:15:00;2023-06-23T09:10:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=23&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230625HV9007;BRU;FAO;2023-06-25T07:10:00;2023-06-25T09:05:00;HV;9007;215.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230626HV9007;BRU;FAO;2023-06-26T15:40:00;2023-06-26T17:35:00;HV;9007;255.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230629HV9007;BRU;FAO;2023-06-29T07:40:00;2023-06-29T09:35:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230630HV9007;BRU;FAO;2023-06-30T07:10:00;2023-06-30T09:05:00;HV;9007;148.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=30&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230701HV9011;BRU;FAO;2023-07-01T17:05:00;2023-07-01T19:00:00;HV;9011;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230702HV9007;BRU;FAO;2023-07-02T07:30:00;2023-07-02T09:25:00;HV;9007;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=2&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230703HV9021;BRU;FAO;2023-07-03T07:15:00;2023-07-03T09:10:00;HV;9021;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=3&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230704HV9007;BRU;FAO;2023-07-04T07:20:00;2023-07-04T09:15:00;HV;9007;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230706HV9007;BRU;FAO;2023-07-06T07:40:00;2023-07-06T09:35:00;HV;9007;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=6&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230707HV9007;BRU;FAO;2023-07-07T07:10:00;2023-07-07T09:05:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=7&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230708HV9011;BRU;FAO;2023-07-08T17:05:00;2023-07-08T19:00:00;HV;9011;249.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230709HV9007;BRU;FAO;2023-07-09T07:30:00;2023-07-09T09:25:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=9&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230711HV9007;BRU;FAO;2023-07-11T07:20:00;2023-07-11T09:15:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230713HV9007;BRU;FAO;2023-07-13T07:40:00;2023-07-13T09:35:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=13&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230714HV9007;BRU;FAO;2023-07-14T07:10:00;2023-07-14T09:05:00;HV;9007;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=14&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230715HV9011;BRU;FAO;2023-07-15T17:05:00;2023-07-15T19:00:00;HV;9011;281.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230716HV9007;BRU;FAO;2023-07-16T07:30:00;2023-07-16T09:25:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=16&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230717HV9021;BRU;FAO;2023-07-17T07:15:00;2023-07-17T09:10:00;HV;9021;249.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=17&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230718HV9007;BRU;FAO;2023-07-18T07:20:00;2023-07-18T09:15:00;HV;9007;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230720HV9007;BRU;FAO;2023-07-20T07:40:00;2023-07-20T09:35:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=20&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230721HV9007;BRU;FAO;2023-07-21T07:10:00;2023-07-21T09:05:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=21&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230722HV9011;BRU;FAO;2023-07-22T17:05:00;2023-07-22T19:00:00;HV;9011;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230723HV9007;BRU;FAO;2023-07-23T07:30:00;2023-07-23T09:25:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=23&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230724HV9021;BRU;FAO;2023-07-24T07:15:00;2023-07-24T09:10:00;HV;9021;281.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=24&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230725HV9007;BRU;FAO;2023-07-25T07:20:00;2023-07-25T09:15:00;HV;9007;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230727HV9007;BRU;FAO;2023-07-27T07:40:00;2023-07-27T09:35:00;HV;9007;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=27&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230728HV9007;BRU;FAO;2023-07-28T07:10:00;2023-07-28T09:05:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230729HV9011;BRU;FAO;2023-07-29T17:05:00;2023-07-29T19:00:00;HV;9011;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230730HV9007;BRU;FAO;2023-07-30T07:30:00;2023-07-30T09:25:00;HV;9007;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=30&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230731HV9021;BRU;FAO;2023-07-31T07:15:00;2023-07-31T09:10:00;HV;9021;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=31&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230801HV9007;BRU;FAO;2023-08-01T07:20:00;2023-08-01T09:15:00;HV;9007;233.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230803HV9007;BRU;FAO;2023-08-03T07:40:00;2023-08-03T09:35:00;HV;9007;165.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=3&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230804HV9007;BRU;FAO;2023-08-04T07:10:00;2023-08-04T09:05:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230805HV9011;BRU;FAO;2023-08-05T17:05:00;2023-08-05T19:00:00;HV;9011;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=5&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230806HV9007;BRU;FAO;2023-08-06T07:30:00;2023-08-06T09:25:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=6&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230807HV9021;BRU;FAO;2023-08-07T07:15:00;2023-08-07T09:10:00;HV;9021;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=7&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230808HV9007;BRU;FAO;2023-08-08T07:20:00;2023-08-08T09:15:00;HV;9007;165.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230810HV9007;BRU;FAO;2023-08-10T07:40:00;2023-08-10T09:35:00;HV;9007;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=10&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230811HV9007;BRU;FAO;2023-08-11T07:10:00;2023-08-11T09:05:00;HV;9007;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230812HV9011;BRU;FAO;2023-08-12T17:05:00;2023-08-12T19:00:00;HV;9011;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230813HV9007;BRU;FAO;2023-08-13T07:30:00;2023-08-13T09:25:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=13&om=8&oy=2023&utm_source=API&utm_medium=Public
